temperature,humidity,pressure,wind_speed,FIRE_STATUS,x0_CA,x0_CO,x0_NV,x0_TX
0.5281950794687571,0.7157240788346185,0.5141880341880345,0.5102040816326531,0,1.0,0.0,0.0,0.0
0.4829087742216416,0.8321550985432733,0.5417663817663829,0.5527210884353742,0,1.0,0.0,0.0,0.0
0.4602656215980838,0.8331191088260497,0.543703703703704,0.6377551020408163,0,1.0,0.0,0.0,0.0
0.47615937295885047,0.7942373607540703,0.5222792022792024,0.46088435374149656,0,1.0,0.0,0.0,0.0
0.4920531243196171,0.7443230505569837,0.5251282051282065,0.39625850340136054,0,1.0,0.0,0.0,0.0
0.438275636838668,0.6773778920308482,0.5393732193732195,0.4472789115646258,0,1.0,0.0,0.0,0.0
0.4543871108208144,0.6844473007712083,0.5512250712250708,0.3333333333333333,0,1.0,0.0,0.0,0.0
0.5081645983017644,0.6607754927163667,0.5693447293447296,0.32653061224489793,0,1.0,0.0,0.0,0.0
0.5765295014151972,0.522172236503856,0.5038176638176637,0.28401360544217685,0,1.0,0.0,0.0,0.0
0.5469192249074677,0.6809125964010282,0.5426780626780623,0.09863945578231291,0,1.0,0.0,0.0,0.0
0.47615937295885047,0.7737789203084832,0.5345868945868961,0.6445578231292517,0,1.0,0.0,0.0,0.0
0.43370346178968067,0.6306769494430162,0.50951566951567,0.9421768707482993,0,1.0,0.0,0.0,0.0
0.3592423252775969,0.6338903170522707,0.5018803418803426,0.38945578231292516,0,1.0,0.0,0.0,0.0
0.368822120618332,0.5661953727506427,0.5531623931623937,0.7227891156462585,0,1.0,0.0,0.0,0.0
0.35662965382103184,0.595222793487575,0.5602279202279217,0.3333333333333333,0,1.0,0.0,0.0,0.0
0.35510559547137,0.6184661525278491,0.6542450142450136,0.14965986394557823,0,1.0,0.0,0.0,0.0
0.39298933159155247,0.5179948586118251,0.6196011396011389,0.24829931972789115,0,1.0,0.0,0.0,0.0
0.45112127150011005,0.5040702656383891,0.5584045584045576,0.304421768707483,0,1.0,0.0,0.0,0.0
0.4517744393642502,0.5693016281062553,0.4966381766381769,0.4183673469387755,0,1.0,0.0,0.0,0.0
0.48138471587197973,0.6224293059125964,0.49903133903134034,0.2619047619047619,0,1.0,0.0,0.0,0.0
0.46570868713259284,0.8160882604970008,0.47623931623931703,0.5527210884353742,0,1.0,0.0,0.0,0.0
0.43544524276072316,0.7322193658954584,0.5374358974358984,0.5102040816326531,0,1.0,0.0,0.0,0.0
0.44785543217940305,0.5608397600685519,0.5939601139601134,0.4047619047619047,0,1.0,0.0,0.0,0.0
0.4802961027650774,0.6858397600685519,0.5754985754985746,0.6666666666666666,0,1.0,0.0,0.0,0.0
0.4883518397561506,0.7616752356469579,0.5569230769230771,0.7159863945578231,0,1.0,0.0,0.0,0.0
0.39930328761158407,0.682733504712939,0.6025071225071219,0.39625850340136054,0,1.0,0.0,0.0,0.0
0.4043109079033309,0.699228791773779,0.6020512820512831,0.3112244897959184,0,1.0,0.0,0.0,0.0
0.4212932723709999,0.7036203941730933,0.5845014245014255,0.12074829931972789,0,1.0,0.0,0.0,0.0
0.4088830829523191,0.8000214224507283,0.5332193732193744,0.5391156462585034,0,1.0,0.0,0.0,0.0
0.38384498149357693,0.8109468723221935,0.5255840455840453,0.2193877551020408,0,1.0,0.0,0.0,0.0
0.41301981275854605,0.7839545844044558,0.5494017094017103,0.1836734693877551,0,1.0,0.0,0.0,0.0
0.4506858262573479,0.6889460154241644,0.500398860398862,0.9489795918367346,0,1.0,0.0,0.0,0.0
0.462878293054648,0.7973436161096829,0.49903133903134034,0.9217687074829931,0,1.0,0.0,0.0,0.0
0.48944045286305293,0.8308697514995714,0.47247863247863364,0.4271158396258503,0,1.0,0.0,0.0,0.0
0.4741998693664282,0.7987360754070264,0.5180626780626785,0.8299319727891156,0,1.0,0.0,0.0,0.0
0.4772479860657528,0.7952013710368465,0.4786324786324787,0.4271158396258503,0,1.0,0.0,0.0,0.0
0.37056390158937536,0.7509640102827763,0.5693447293447296,0.2346938775510204,0,1.0,0.0,0.0,0.0
0.42238188547790223,0.7371465295629819,0.5949857549857551,0.2261904761904762,0,1.0,0.0,0.0,0.0
0.47158719790986314,0.7692802056555269,0.5778917378917381,0.5170068027210885,0,1.0,0.0,0.0,0.0
0.44524276072283886,0.7773136246786632,0.5674074074074085,0.5816326530612245,0,1.0,0.0,0.0,0.0
0.3855867624646212,0.7688517566409597,0.5669515669515661,0.2619047619047619,0,1.0,0.0,0.0,0.0
0.3836272588721972,0.6362467866323908,0.4966381766381769,0.24829931972789115,0,1.0,0.0,0.0,0.0
0.3914652732418906,0.6670951156812339,0.5645584045584062,0.141156462585034,0,1.0,0.0,0.0,0.0
0.4580883953842809,0.523350471293916,0.5897435897435894,0.3469387755102041,0,1.0,0.0,0.0,0.0
0.381014587415633,0.7550342759211653,0.5431339031339046,0.21258503401360543,0,1.0,0.0,0.0,0.0
0.3851513172218599,0.7081191088260497,0.4790883190883193,0.5595238095238095,0,1.0,0.0,0.0,0.0
0.3096015676028747,0.6603470437017995,0.484330484330485,0.3469387755102041,0,1.0,0.0,0.0,0.0
0.30219899847594167,0.668808911739503,0.4719088319088325,0.31972789115646255,0,1.0,0.0,0.0,0.0
0.2836925756586117,0.750535561268209,0.5323076923076933,0.21258503401360543,0,1.0,0.0,0.0,0.0
0.3376877857609406,0.7625321336760925,0.5417663817663829,0.4387755102040816,0,1.0,0.0,0.0,0.0
0.4236882212061843,0.8134104541559554,0.5351566951566955,0.6870748299319728,0,1.0,0.0,0.0,0.0
0.34008273459612504,0.5332047986289632,0.5323076923076933,0.977891156462585,0,1.0,0.0,0.0,0.0
0.27476594818201683,0.5501285347043702,0.6077492877492876,0.39625850340136054,0,1.0,0.0,0.0,0.0
0.303287611582844,0.535025706940874,0.5921367521367529,0.4897959183673469,0,1.0,0.0,0.0,0.0
0.4060526888743752,0.5997215081405313,0.5080341880341894,0.4271158396258503,0,1.0,0.0,0.0,0.0
0.4043109079033309,0.7608183376178235,0.4871794871794872,0.4041522665844034,0,1.0,0.0,0.0,0.0
0.3881994339211845,0.7835261353898886,0.5218233618233636,0.4041522665844034,0,1.0,0.0,0.0,0.0
0.36120182887002006,0.7678877463581834,0.5374358974358984,0.46088435374149656,0,1.0,0.0,0.0,0.0
0.308077509253212,0.733611825192802,0.5527065527065531,0.24829931972789115,0,1.0,0.0,0.0,0.0
0.35662965382103184,0.7678877463581834,0.4871794871794872,0.8928571428571428,0,1.0,0.0,0.0,0.0
0.3440017417809713,0.6313196229648671,0.5626210826210833,0.7448979591836734,0,1.0,0.0,0.0,0.0
0.2834748530372302,0.7357540702656383,0.580170940170941,0.24149659863945577,0,1.0,0.0,0.0,0.0
0.3161332462442843,0.699228791773779,0.5402849002849006,0.6173469387755102,0,1.0,0.0,0.0,0.0
0.29196603527106557,0.7666023993144815,0.5446153846153852,0.17006802721088435,0,1.0,0.0,0.0,0.0
0.30524711517526626,0.7157240788346185,0.6086609686609687,0.17006802721088435,0,1.0,0.0,0.0,0.0
0.3733942956673211,0.7191516709511567,0.6883190883190871,0.5034013605442177,0,1.0,0.0,0.0,0.0
0.3733942956673211,0.7416452442159382,0.63817663817664,0.2619047619047619,0,1.0,0.0,0.0,0.0
0.34552580013063405,0.5876178234790059,0.533675213675215,0.4744897959183673,0,1.0,0.0,0.0,0.0
0.34944480731548033,0.46197514995715505,0.5584045584045576,0.4897959183673469,0,1.0,0.0,0.0,0.0
0.3847158719790995,0.5559125964010282,0.5687749287749302,0.3112244897959184,0,1.0,0.0,0.0,0.0
0.35619420857827144,0.729541559554413,0.6257549857549858,0.31972789115646255,0,1.0,0.0,0.0,0.0
0.34900936207271993,0.7933804627249357,0.6452421652421645,0.46768707482993194,0,1.0,0.0,0.0,0.0
0.4374047463531472,0.5983290488431876,0.6049002849002854,0.16326530612244897,0,1.0,0.0,0.0,0.0
0.4276072283910297,0.6269280205655526,0.5982905982905979,0.10714285714285714,0,1.0,0.0,0.0,0.0
0.3999564554757242,0.7451799485861181,0.5455270655270663,0.8299319727891156,0,1.0,0.0,0.0,0.0
0.334639669061616,0.6817694944301629,0.49527065527065517,0.8299319727891156,0,1.0,0.0,0.0,0.0
0.36795123013281206,0.6679520137103684,0.6149287749287762,0.5952380952380952,0,1.0,0.0,0.0,0.0
0.42281733072066263,0.7357540702656383,0.6719088319088335,0.7653061224489796,0,1.0,0.0,0.0,0.0
0.426083170041367,0.8411525278491859,0.6756695156695169,0.4540816326530612,0,1.0,0.0,0.0,0.0
0.46048334421946535,0.7303984575835475,0.6044444444444448,0.3333333333333333,0,1.0,0.0,0.0,0.0
0.351622033529285,0.7130462724935731,0.5669515669515661,0.7227891156462585,0,1.0,0.0,0.0,0.0
0.405617243631613,0.6875535561268209,0.6471794871794874,0.46768707482993194,0,1.0,0.0,0.0,0.0
0.428042673633791,0.6004712939160239,0.5778917378917381,0.6377551020408163,0,1.0,0.0,0.0,0.0
0.39865011974744213,0.7853470437017994,0.5209116809116807,0.2619047619047619,0,1.0,0.0,0.0,0.0
0.3910298279991302,0.8255141388174806,0.5740170940170941,0.7363945578231292,0,1.0,0.0,0.0,0.0
0.400174178097104,0.6366752356469579,0.5483760683760686,0.7023809523809523,0,1.0,0.0,0.0,0.0
0.41127803178750266,0.7438946015424165,0.5174928774928791,0.36224489795918363,0,1.0,0.0,0.0,0.0
0.414326148486829,0.7121893744644386,0.44250712250712354,0.5391156462585034,0,1.0,0.0,0.0,0.0
0.38798171129980386,0.8455441302485004,0.5374358974358984,0.4115646258503401,0,1.0,0.0,0.0,0.0
0.449161767907686,0.7246143958868895,0.5645584045584062,0.35374149659863946,0,1.0,0.0,0.0,0.0
0.45591116917047714,0.8166238217652099,0.5602279202279217,0.46088435374149656,0,1.0,0.0,0.0,0.0
0.4387110820814293,0.6036846615252784,0.5645584045584062,0.46088435374149656,0,1.0,0.0,0.0,0.0
0.5654256477247994,0.561268209083119,0.5450712250712257,0.7227891156462585,0,1.0,0.0,0.0,0.0
0.4347920748965821,0.6398886032562124,0.5222792022792024,0.5952380952380952,0,1.0,0.0,0.0,0.0
0.4284781188765514,0.6461011139674377,0.5906552706552706,0.8078231292517006,0,1.0,0.0,0.0,0.0
0.6161550185064231,0.61675235646958,0.526267806267807,0.43197278911564624,0,1.0,0.0,0.0,0.0
0.5234051817983891,0.7241859468723222,0.5700284900284913,0.38945578231292516,0,1.0,0.0,0.0,0.0
0.5081645983017644,0.7089760068551841,0.5270655270655276,0.4744897959183673,0,1.0,0.0,0.0,0.0
0.4741998693664282,0.7134747215081405,0.5284330484330493,0.4812925170068027,0,1.0,0.0,0.0,0.0
0.5769649466579576,0.6737360754070266,0.5152136752136762,0.3469387755102041,0,1.0,0.0,0.0,0.0
0.3520574787720445,0.5474507283633248,0.5726495726495724,0.17006802721088435,0,1.0,0.0,0.0,0.0
0.4374047463531472,0.4417309340188518,0.6557264957264959,0.1564625850340136,0,1.0,0.0,0.0,0.0
0.537121706945352,0.5318123393316195,0.5612535612535616,0.1564625850340136,0,1.0,0.0,0.0,0.0
0.406923579359896,0.5863324764353042,0.5579487179487188,0.13435374149659865,0,1.0,0.0,0.0,0.0
0.41214892227302435,0.5777634961439588,0.515669515669515,0.17006802721088435,0,1.0,0.0,0.0,0.0
0.30655345090354835,0.6996572407883461,0.5569230769230771,0.4897959183673469,0,1.0,0.0,0.0,0.0
0.3389941214892227,0.8723221936589545,0.5255840455840453,0.6173469387755102,0,1.0,0.0,0.0,0.0
0.4709340300457221,0.8679305912596401,0.5027920227920237,0.369047619047619,0,1.0,0.0,0.0,0.0
0.46723274548225646,0.49517994858611825,0.5811965811965809,0.6666666666666666,0,1.0,0.0,0.0,0.0
0.46353146091878994,0.7451799485861181,0.5380056980056978,0.7517006802721088,0,1.0,0.0,0.0,0.0
0.5332026997605057,0.729541559554413,0.515669515669515,0.3401360544217687,0,1.0,0.0,0.0,0.0
0.4454604833442204,0.7255784061696657,0.47817663817663814,0.46088435374149656,0,1.0,0.0,0.0,0.0
0.44067058567385153,0.6366752356469579,0.5413105413105406,0.4271158396258503,0,1.0,0.0,0.0,0.0
0.453951665578054,0.8236932305055699,0.6809116809116826,0.4047619047619047,0,1.0,0.0,0.0,0.0
0.4752884824733288,0.8882819194515852,0.5470085470085468,0.304421768707483,0,1.0,0.0,0.0,0.0
0.47332897888090564,0.74528706083976,0.48615384615384727,0.36224489795918363,0,1.0,0.0,0.0,0.0
0.5077291530590031,0.7286846615252784,0.48854700854700894,0.42517006802721086,0,1.0,0.0,0.0,0.0
0.37143479207489705,1.0,0.711225071225071,0.27721088435374147,0,1.0,0.0,0.0,0.0
0.3635967777052036,0.9594044558697514,0.753504273504273,0.25510204081632654,0,1.0,0.0,0.0,0.0
0.25430002177226285,0.6817694944301629,0.6362393162393172,0.6241496598639455,0,1.0,0.0,0.0,0.0
0.3921184411060308,0.8201585261353898,0.44820512820512803,0.4041522665844034,0,1.0,0.0,0.0,0.0
0.3583714347920761,0.669344473007712,0.5174928774928791,0.673469387755102,0,1.0,0.0,0.0,0.0
0.33529283692575707,0.7019065981148244,0.5417663817663829,0.38945578231292516,0,1.0,0.0,0.0,0.0
0.3897234922708481,0.7309340188517566,0.6006837606837614,0.5238095238095238,0,1.0,0.0,0.0,0.0
0.4552580013063361,0.9843616109682949,0.5573789173789176,0.5663265306122449,0,1.0,0.0,0.0,0.0
0.40452863052471155,0.839331619537275,0.6068376068376065,0.3758503401360544,0,1.0,0.0,0.0,0.0
0.4535162203352927,0.8687874892887746,0.5117948717948728,0.8928571428571428,0,1.0,0.0,0.0,0.0
0.4432832571304166,0.8451156812339332,0.5384615384615383,0.4041522665844034,0,1.0,0.0,0.0,0.0
0.38210320052253444,0.7612467866323906,0.593048433048434,0.6173469387755102,0,1.0,0.0,0.0,0.0
0.391900718484651,0.7536418166238217,0.6092307692307699,0.39625850340136054,0,1.0,0.0,0.0,0.0
0.3860222077073816,0.7384318766066837,0.5854131054131049,0.532312925170068,0,1.0,0.0,0.0,0.0
0.38036141955149194,0.8049485861182519,0.6200569800569795,0.608843537414966,0,1.0,0.0,0.0,0.0
0.3666448944045291,0.7215081405312768,0.5744729344729347,0.19897959183673466,0,1.0,0.0,0.0,0.0
0.45787067276290117,0.779134532990574,0.5693447293447296,0.4115646258503401,0,1.0,0.0,0.0,0.0
0.432832571304159,0.8116966580976863,0.5569230769230771,0.608843537414966,0,1.0,0.0,0.0,0.0
0.38253864576529484,0.5616966580976863,0.5152136752136762,0.673469387755102,0,1.0,0.0,0.0,0.0
0.36250816459830304,0.7009425878320479,0.4961823361823363,0.6445578231292517,0,1.0,0.0,0.0,0.0
0.35053342042238267,0.7643530419880034,0.5360683760683767,0.7448979591836734,0,1.0,0.0,0.0,0.0
0.3609841062486394,0.6162167952013711,0.618233618233619,0.4744897959183673,0,1.0,0.0,0.0,0.0
0.36838667537557246,0.6988003427592115,0.6666666666666679,0.304421768707483,0,1.0,0.0,0.0,0.0
0.4811669932505991,0.5371679520137104,0.5384615384615383,0.5952380952380952,0,1.0,0.0,0.0,0.0
0.46048334421946535,0.7907026563838903,0.580170940170941,0.46088435374149656,0,1.0,0.0,0.0,0.0
0.4480731548007837,0.7558911739502998,0.593048433048434,0.46768707482993194,0,1.0,0.0,0.0,0.0
0.4548225560635748,0.918808911739503,0.610142450142451,0.7159863945578231,0,1.0,0.0,0.0,0.0
0.4589592858698017,0.6988003427592115,0.6252991452991452,0.6870748299319728,0,1.0,0.0,0.0,0.0
0.49270629218375817,0.7554627249357326,0.49378917378917464,0.3333333333333333,0,1.0,0.0,0.0,0.0
0.4236882212061843,0.699228791773779,0.4871794871794872,0.8214285714285714,0,1.0,0.0,0.0,0.0
0.46701502286087493,0.7571765209940017,0.6053561253561259,0.3826530612244898,0,1.0,0.0,0.0,0.0
0.432832571304159,0.476006855184233,0.5882621082621089,0.5595238095238095,0,1.0,0.0,0.0,0.0
0.47920748965817506,0.7322193658954584,0.5360683760683767,0.4965986394557823,0,1.0,0.0,0.0,0.0
0.4704985848029617,0.860325621251071,0.5778917378917381,0.3112244897959184,0,1.0,0.0,0.0,0.0
0.4994556934465493,0.8794987146529563,0.5408547008547018,0.3333333333333333,0,1.0,0.0,0.0,0.0
0.5027215327672554,0.8407240788346186,0.4904843304843318,0.8571428571428571,0,1.0,0.0,0.0,0.0
0.44698454169388313,0.5929734361610968,0.5260398860398876,0.9353741496598639,0,1.0,0.0,0.0,0.0
0.4972784672327464,0.6706298200514138,0.5422222222222235,0.8214285714285714,0,1.0,0.0,0.0,0.0
0.45373394295667424,0.8246572407883461,0.5465527065527063,0.7227891156462585,0,1.0,0.0,0.0,0.0
0.40714130198127574,0.7608183376178235,0.560797720797721,0.6802721088435374,0,1.0,0.0,0.0,0.0
0.4445895928586987,0.6866966580976863,0.47817663817663814,0.608843537414966,0,1.0,0.0,0.0,0.0
0.475070759851949,0.5675878320479862,0.5242165242165235,0.3826530612244898,0,1.0,0.0,0.0,0.0
0.45961245373394366,0.8232647814910026,0.5527065527065531,0.5102040816326531,0,1.0,0.0,0.0,0.0
0.44611365120836055,0.663024850042845,0.5071225071225065,0.6020408163265306,0,1.0,0.0,0.0,0.0
0.46178967994774744,0.676413881748072,0.5450712250712257,0.5748299319727891,0,1.0,0.0,0.0,0.0
0.4097539734378399,0.6580976863753213,0.5374358974358984,0.8571428571428571,0,1.0,0.0,0.0,0.0
0.38623993032876136,0.5649100257069408,0.5669515669515661,0.5170068027210885,0,1.0,0.0,0.0,0.0
0.4086653603309385,0.6112896315338474,0.5597720797720793,0.6241496598639455,0,1.0,0.0,0.0,0.0
0.4432832571304166,0.668808911739503,0.5009686609686614,0.6802721088435374,0,1.0,0.0,0.0,0.0
0.43631613324624485,0.6978363324764353,0.480455840455841,0.6938775510204082,0,1.0,0.0,0.0,0.0
0.44067058567385153,0.5501285347043702,0.5108831908831917,0.5663265306122449,0,1.0,0.0,0.0,0.0
0.4726758110167655,0.6800556983718936,0.522735042735043,0.5102040816326531,0,1.0,0.0,0.0,0.0
0.5125190507293711,0.4926092544987146,0.582108262108262,0.5595238095238095,0,1.0,0.0,0.0,0.0
0.5741345525800137,0.4376606683804627,0.5731054131054147,0.3401360544217687,0,1.0,0.0,0.0,0.0
0.4271717831482693,0.6679520137103684,0.547920227920228,0.8214285714285714,0,1.0,0.0,0.0,0.0
0.4988025255824091,0.8531491002570695,0.484330484330485,0.8214285714285714,0,1.0,0.0,0.0,0.0
0.5077291530590031,0.8331191088260497,0.5260398860398876,0.7448979591836734,0,1.0,0.0,0.0,0.0
0.5242760722839099,0.7657455012853469,0.565014245014245,0.20578231292517005,0,1.0,0.0,0.0,0.0
0.34008273459612504,0.740681233933162,0.5892877492877489,0.6173469387755102,0,1.0,0.0,0.0,0.0
0.3614195514914007,0.7634961439588689,0.5380056980056978,0.6309523809523809,0,1.0,0.0,0.0,0.0
0.3779664707163075,0.8813196229648671,0.5323076923076933,0.2261904761904762,0,1.0,0.0,0.0,0.0
0.49052906596995527,0.8803556126820907,0.4895726495726507,0.9285714285714285,0,1.0,0.0,0.0,0.0
0.41040714130198186,0.6358183376178235,0.4913960113960112,0.9846938775510203,0,1.0,0.0,0.0,0.0
0.3385586762464623,0.5929734361610968,0.5270655270655276,0.7363945578231292,0,1.0,0.0,0.0,0.0
0.29632048769867225,0.7072622107969151,0.5299145299145298,0.5170068027210885,0,1.0,0.0,0.0,0.0
0.31961680818637106,0.5148886032562124,0.6139031339031344,0.5102040816326531,0,1.0,0.0,0.0,0.0
0.33246244284781135,0.8549700085689802,0.5165811965811979,0.4472789115646258,0,1.0,0.0,0.0,0.0
0.31199651643805737,0.8166238217652099,0.5165811965811979,0.3112244897959184,0,1.0,0.0,0.0,0.0
0.34813847158719824,0.744751499571551,0.5194301994302002,0.7227891156462585,0,1.0,0.0,0.0,0.0
0.46222512519050785,0.6790916880891175,0.5550997150997148,0.9642857142857142,0,1.0,0.0,0.0,0.0
0.43130851295449624,0.7121893744644386,0.5422222222222235,0.4271158396258503,0,1.0,0.0,0.0,0.0
0.3163509688656658,0.8005569837189374,0.6177777777777802,0.2976190476190476,0,1.0,0.0,0.0,0.0
0.3500979751796214,0.7987360754070264,0.550769230769232,0.6802721088435374,0,1.0,0.0,0.0,0.0
0.37818419333768816,0.7367180805484147,0.40877492877492827,0.6309523809523809,0,1.0,0.0,0.0,0.0
0.3372523405181802,0.8148029134532989,0.33470085470085564,1.0,0,1.0,0.0,0.0,0.0
0.32353581537121734,0.8228363324764352,0.5066666666666677,0.4812925170068027,0,1.0,0.0,0.0,0.0
0.3198345308077508,0.8862467866323906,0.6243874643874658,0.3758503401360544,0,1.0,0.0,0.0,0.0
0.3328978880905735,0.7089760068551841,0.5161253561253574,0.5391156462585034,0,1.0,0.0,0.0,0.0
0.3368168952754198,0.6429948586118251,0.6438746438746445,0.369047619047619,0,1.0,0.0,0.0,0.0
0.32636620944916217,0.6465295629820051,0.6509401709401708,0.4897959183673469,0,1.0,0.0,0.0,0.0
0.3627258872196828,0.6898029134532991,0.575954415954417,0.5034013605442177,0,1.0,0.0,0.0,0.0
0.3784019159590679,0.6576692373607541,0.5374358974358984,0.4472789115646258,0,1.0,0.0,0.0,0.0
0.40953625081646017,0.778598971722365,0.5255840455840453,0.608843537414966,0,1.0,0.0,0.0,0.0
0.4820378837361199,0.8197300771208226,0.49378917378917464,0.4041522665844034,0,1.0,0.0,0.0,0.0
0.4607010668408451,0.8160882604970008,0.5365242165242172,0.4744897959183673,0,1.0,0.0,0.0,0.0
0.4752884824733288,0.8500428449014567,0.515669515669515,0.532312925170068,0,1.0,0.0,0.0,0.0
0.4199869366427178,0.7023350471293915,0.5854131054131049,0.5952380952380952,0,1.0,0.0,0.0,0.0
0.37731330285216647,0.7630676949443015,0.6029629629629643,0.4047619047619047,0,1.0,0.0,0.0,0.0
0.40365774003919075,0.8871036846615251,0.6068376068376065,0.09183673469387756,0,1.0,0.0,0.0,0.0
0.43849335946004775,0.8955655526992288,0.5474643874643892,0.7227891156462585,0,1.0,0.0,0.0,0.0
0.4008273459612459,0.9821122536418165,0.40547008547008545,0.5816326530612245,0,1.0,0.0,0.0,0.0
0.39059438275636893,0.9874678663239074,0.35225071225071325,0.5391156462585034,0,1.0,0.0,0.0,0.0
0.3686043979969522,0.9977506426735219,0.4942450142450152,0.9285714285714285,0,1.0,0.0,0.0,0.0
0.438275636838668,0.9620822622107967,0.526609686609687,0.8503401360544217,0,1.0,0.0,0.0,0.0
0.3433485739168294,0.5134961439588689,0.5312820512820515,0.38945578231292516,0,1.0,0.0,0.0,0.0
0.3479207489658185,0.6286418166238217,0.5750427350427358,0.5952380952380952,0,1.0,0.0,0.0,0.0
0.365338558676247,0.6568123393316194,0.6519658119658143,0.4472789115646258,0,1.0,0.0,0.0,0.0
0.3805791421728726,0.7697086546700942,0.6215384615384618,0.5238095238095238,0,1.0,0.0,0.0,0.0
0.37970825168735,0.6875535561268209,0.498575498575498,0.4041522665844034,0,1.0,0.0,0.0,0.0
0.34552580013063405,0.6848757497857755,0.6044444444444448,0.6598639455782312,0,1.0,0.0,0.0,0.0
0.47659481820161087,0.796058269065981,0.5299145299145298,0.5663265306122449,0,1.0,0.0,0.0,0.0
0.46897452645329896,0.8228363324764352,0.5545299145299154,0.5595238095238095,0,1.0,0.0,0.0,0.0
0.46723274548225646,0.74293059125964,0.5402849002849006,0.4540816326530612,0,1.0,0.0,0.0,0.0
0.5179621162638801,0.7978791773778919,0.4838746438746444,0.5527210884353742,0,1.0,0.0,0.0,0.0
0.5031569780100158,0.8362253641816623,0.5284330484330493,0.8010204081632653,0,1.0,0.0,0.0,0.0
0.4920531243196171,0.8014138817480718,0.5654700854700856,0.4540816326530612,0,1.0,0.0,0.0,0.0
0.4569997822773786,0.6969794344473007,0.5550997150997148,0.5034013605442177,0,1.0,0.0,0.0,0.0
0.479860657522317,0.7701371036846616,0.5413105413105406,0.5170068027210885,0,1.0,0.0,0.0,0.0
0.5048987589810583,0.7875964010282777,0.4890028490028495,0.7159863945578231,0,1.0,0.0,0.0,0.0
0.40627041149575494,0.5420951156812339,0.6167521367521367,0.7023809523809523,0,1.0,0.0,0.0,0.0
0.438275636838668,0.5943658954584404,0.6029629629629643,0.9217687074829931,0,1.0,0.0,0.0,0.0
0.43544524276072316,0.8032347900599828,0.5351566951566955,0.6870748299319728,0,1.0,0.0,0.0,0.0
0.45504027868495633,0.7081191088260497,0.5194301994302002,0.7448979591836734,0,1.0,0.0,0.0,0.0
0.46396690616155034,0.7509640102827763,0.5170370370370367,0.5663265306122449,0,1.0,0.0,0.0,0.0
